auc,TP,FP,FN,TN,Pos Prop,n,mu1,mu2,deltamu,sig1,sig2,deltasig,effectsize,pospred
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.0,1.0,1,7.0,6.0,0.13916748601391157,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.1,1.1,1,7.0,6.0,0.15290286318053276,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.2,1.2,1,7.0,6.0,0.16915598720255873,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.3,1.3,1,7.0,6.0,0.16844797331793065,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.4,1.4,1,7.0,6.0,0.20566808644407242,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.5,1.5,1,7.0,6.0,0.21418345397236965,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.6,1.6,1,7.0,6.0,0.2151586648196522,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.7,1.7,1,7.0,6.0,0.2385680634176374,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.8,1.8,1,7.0,6.0,0.2649715768556927,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.9,1.9,1,7.0,6.0,0.27646298991320584,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.0,2.0,1,7.0,6.0,0.2770092523805742,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.1,2.1,1,7.0,6.0,0.29530112670889913,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.2,2.2,1,7.0,6.0,0.3218151334214091,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.3,2.3,1,7.0,6.0,0.351328025353681,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.4,2.4,1,7.0,6.0,0.35604519603013524,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,2.5,2.5,1,7.0,6.0,0.35323518073096905,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.6,2.6,1,7.0,6.0,0.3785697010485157,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.7,2.7,1,7.0,6.0,0.3669457934473248,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.8,2.8,1,7.0,6.0,0.3868095885745165,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.9,2.9,1,7.0,6.0,0.43365363832789255,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,3.0,3.0,1,7.0,6.0,0.44123958204707664,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.1,3.1,1,7.0,6.0,0.4667770899391252,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,3.2,3.2,1,7.0,6.0,0.4634788521290351,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,3.3,3.3,1,7.0,6.0,0.4624360781545848,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.4,3.4,1,7.0,6.0,0.4848532712883533,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.5,3.5,1,7.0,6.0,0.47012490455129324,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.6,3.6,1,7.0,6.0,0.5431852966864471,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.7,3.7,1,7.0,6.0,0.526058902660296,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.8,3.8,1,7.0,6.0,0.5475107126749488,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.9,3.9,1,7.0,6.0,0.5648078118664766,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.0,4.0,1,7.0,6.0,0.5575380381523917,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.1,4.1,1,7.0,6.0,0.6022447494692174,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.2,4.2,1,7.0,6.0,0.6294231136739936,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.3,4.3,1,7.0,6.0,0.6443572649808121,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.4,4.4,1,7.0,6.0,0.6192033338629589,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.5,4.5,1,7.0,6.0,0.6348253613726461,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.6,4.6,1,7.0,6.0,0.6486657842556774,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,4.7,4.7,1,7.0,6.0,0.6855690719979018,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.8,4.8,1,7.0,6.0,0.6456333821668702,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.9,4.9,1,7.0,6.0,0.678242849108546,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,5.0,5.0,1,7.0,6.0,0.7175670652124863,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,5.1,5.1,1,7.0,6.0,0.7101676535871544,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,5.2,5.2,1,7.0,6.0,0.7651956333477499,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,5.3,5.3,1,7.0,6.0,0.7685240332392742,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,5.4,5.4,1,7.0,6.0,0.7869977731477394,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,5.5,5.5,1,7.0,6.0,0.7597083139310482,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,5.6,5.6,1,7.0,6.0,0.8319057227759602,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,5.7,5.7,1,7.0,6.0,0.8237583070073399,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,5.8,5.8,1,7.0,6.0,0.8803377989599444,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,5.9,5.9,1,7.0,6.0,0.8854832046618522,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,6.0,6.0,1,7.0,6.0,0.8319964478080357,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,6.1,6.1,1,7.0,6.0,0.9112234950971515,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,6.2,6.2,1,7.0,6.0,0.8585305432055296,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,6.3,6.3,1,7.0,6.0,0.9069203728222199,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,6.4,6.4,1,7.0,6.0,0.8691993581219306,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,6.5,6.5,1,7.0,6.0,0.9052978549174742,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,6.6,6.6,1,7.0,6.0,0.9665311727968577,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,6.7,6.7,1,7.0,6.0,0.9197749999202198,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,6.8,6.8,1,7.0,6.0,0.9852437844287899,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,6.9,6.9,1,7.0,6.0,0.9547095706316727,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,7.0,7.0,1,7.0,6.0,1.0100976998298334,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.1,7.1,1,7.0,6.0,0.9998083156251459,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,7.2,7.2,1,7.0,6.0,1.040685098205401,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.3,7.3,1,7.0,6.0,1.0571456918999418,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,7.4,7.4,1,7.0,6.0,1.0219947115744632,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.5,7.5,1,7.0,6.0,1.089429942836742,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.6,7.6,1,7.0,6.0,1.0717555781116483,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.7,7.7,1,7.0,6.0,1.0988026605087768,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.8,7.8,1,7.0,6.0,1.1068499267490755,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.9,7.9,1,7.0,6.0,1.1641436771774483,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,8.0,8.0,1,7.0,6.0,1.08260657581784,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,8.1,8.1,1,7.0,6.0,1.1565714246796495,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,8.2,8.2,1,7.0,6.0,1.1531480715431357,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,8.3,8.3,1,7.0,6.0,1.1424092450394316,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,8.4,8.4,1,7.0,6.0,1.2078611993684558,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,8.5,8.5,1,7.0,6.0,1.1621808736678634,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,8.6,8.6,1,7.0,6.0,1.2516575482113814,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,8.7,8.7,1,7.0,6.0,1.2445716004107996,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,8.8,8.8,1,7.0,6.0,1.2909365056809923,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,8.9,8.9,1,7.0,6.0,1.3789345159765,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,9.0,9.0,1,7.0,6.0,1.2325316640821333,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.1,9.1,1,7.0,6.0,1.2086739135701106,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.2,9.2,1,7.0,6.0,1.2977529954824358,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,9.3,9.3,1,7.0,6.0,1.3420403961894543,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,9.4,9.4,1,7.0,6.0,1.2929650613229955,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.5,9.5,1,7.0,6.0,1.3023157447018399,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.6,9.6,1,7.0,6.0,1.3886302458422848,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,9.7,9.7,1,7.0,6.0,1.4106387260282964,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,9.8,9.8,1,7.0,6.0,1.4560971681036483,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.9,9.9,1,7.0,6.0,1.4346142210092925,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,0.0,0.0,1,8.0,7.0,0.0,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,0.1,0.1,1,8.0,7.0,0.012880401114788373,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.2,0.2,1,8.0,7.0,0.02533986647657532,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.3,0.3,1,8.0,7.0,0.0375348658124506,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,0.4,0.4,1,8.0,7.0,0.0505552518248209,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.5,0.5,1,8.0,7.0,0.06551451778924387,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.6,0.6,1,8.0,7.0,0.07408449511818868,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.7,0.7,1,8.0,7.0,0.09036497889285675,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.8,0.8,1,8.0,7.0,0.10398888030509006,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,0.9,0.9,1,8.0,7.0,0.11512931676902417,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.0,1.0,1,8.0,7.0,0.11820244943902887,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.1,1.1,1,8.0,7.0,0.13587904657633484,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.2,1.2,1,8.0,7.0,0.14304706989589397,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.3,1.3,1,8.0,7.0,0.16744780749951466,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.4,1.4,1,8.0,7.0,0.16561861877394626,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.5,1.5,1,8.0,7.0,0.17573623307607233,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.6,1.6,1,8.0,7.0,0.19205021303597541,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.7,1.7,1,8.0,7.0,0.20301387129293172,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.8,1.8,1,8.0,7.0,0.23280609672281144,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.9,1.9,1,8.0,7.0,0.23676993341633196,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,2.0,2.0,1,8.0,7.0,0.25596851999720766,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,2.1,2.1,1,8.0,7.0,0.2544160355720227,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,2.2,2.2,1,8.0,7.0,0.2740565695285985,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,2.3,2.3,1,8.0,7.0,0.2867524294986013,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.4,2.4,1,8.0,7.0,0.305905954978703,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.5,2.5,1,8.0,7.0,0.3375180895979838,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,2.6,2.6,1,8.0,7.0,0.3273401057350123,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,2.7,2.7,1,8.0,7.0,0.3357423288727887,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.8,2.8,1,8.0,7.0,0.366953022659632,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.9,2.9,1,8.0,7.0,0.38034013968098296,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.0,3.0,1,8.0,7.0,0.38655653617054686,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.1,3.1,1,8.0,7.0,0.38157396934710086,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,3.2,3.2,1,8.0,7.0,0.40436436474716236,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.3,3.3,1,8.0,7.0,0.4146639037231612,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,3.4,3.4,1,8.0,7.0,0.4252754002771229,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.5,3.5,1,8.0,7.0,0.44612228100323725,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.6,3.6,1,8.0,7.0,0.4623848275227083,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.7,3.7,1,8.0,7.0,0.4696746144399696,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.8,3.8,1,8.0,7.0,0.4842886384487107,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,3.9,3.9,1,8.0,7.0,0.49507574821119793,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.0,4.0,1,8.0,7.0,0.4839424312265371,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,4.1,4.1,1,8.0,7.0,0.5126409247176906,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,4.2,4.2,1,8.0,7.0,0.5210312258003551,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,4.3,4.3,1,8.0,7.0,0.5464238271822076,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.4,4.4,1,8.0,7.0,0.5663162178914309,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.5,4.5,1,8.0,7.0,0.5804300243892511,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,4.6,4.6,1,8.0,7.0,0.5367440446573332,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,4.7,4.7,1,8.0,7.0,0.5924485587957141,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.8,4.8,1,8.0,7.0,0.6092698550493453,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,4.9,4.9,1,8.0,7.0,0.6500955152275751,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,5.0,5.0,1,8.0,7.0,0.6017314244103265,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,5.1,5.1,1,8.0,7.0,0.6562173028223603,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,5.2,5.2,1,8.0,7.0,0.6770123586787371,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,5.3,5.3,1,8.0,7.0,0.6862031609666744,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,5.4,5.4,1,8.0,7.0,0.6915055719981925,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,5.5,5.5,1,8.0,7.0,0.7179629103260344,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,5.6,5.6,1,8.0,7.0,0.7109059287021137,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,5.7,5.7,1,8.0,7.0,0.6996663064128524,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,5.8,5.8,1,8.0,7.0,0.7497756762516804,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,5.9,5.9,1,8.0,7.0,0.721126561135588,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,6.0,6.0,1,8.0,7.0,0.7385891428419668,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,6.1,6.1,1,8.0,7.0,0.7795432588505173,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,6.2,6.2,1,8.0,7.0,0.7772511382265236,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,6.3,6.3,1,8.0,7.0,0.8187188835454743,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,6.4,6.4,1,8.0,7.0,0.8240999895761599,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,6.5,6.5,1,8.0,7.0,0.8644102468715456,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,6.6,6.6,1,8.0,7.0,0.7721419706016479,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,6.7,6.7,1,8.0,7.0,0.8588760256110642,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,6.8,6.8,1,8.0,7.0,0.8680057562884403,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,6.9,6.9,1,8.0,7.0,0.8456253956626704,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.0,7.0,1,8.0,7.0,0.8443637736580948,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,7.1,7.1,1,8.0,7.0,0.8784520955575928,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,7.2,7.2,1,8.0,7.0,0.9189990934200126,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.3,7.3,1,8.0,7.0,0.9196530322887165,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.4,7.4,1,8.0,7.0,0.8979809758326566,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.5,7.5,1,8.0,7.0,0.9499333456611231,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.6,7.6,1,8.0,7.0,0.9402702905334515,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,7.7,7.7,1,8.0,7.0,0.9914542598847544,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,7.8,7.8,1,8.0,7.0,0.9767539886881732,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,7.9,7.9,1,8.0,7.0,1.02573451036567,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,8.0,8.0,1,8.0,7.0,1.0180360374559119,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,8.1,8.1,1,8.0,7.0,1.005432062990472,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,8.2,8.2,1,8.0,7.0,1.041665854734021,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,8.3,8.3,1,8.0,7.0,0.9916895706053359,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,8.4,8.4,1,8.0,7.0,1.162883793230294,0.0
0.4966442953020134,0.0,0.002,0.002,0.296,0.01,500,0,8.5,8.5,1,8.0,7.0,1.0449117046451826,0.002
0.5,0.0,0.004,0.0,0.296,0.01,500,0,8.6,8.6,1,8.0,7.0,1.1051343474014346,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,8.7,8.7,1,8.0,7.0,1.063372190715332,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,8.8,8.8,1,8.0,7.0,1.1084076091913937,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,8.9,8.9,1,8.0,7.0,1.127526931161602,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.0,9.0,1,8.0,7.0,1.0934175808787807,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.1,9.1,1,8.0,7.0,1.1276378811089462,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.2,9.2,1,8.0,7.0,1.1191630737598173,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.3,9.3,1,8.0,7.0,1.157221973679547,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.4,9.4,1,8.0,7.0,1.2060590593147111,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,9.5,9.5,1,8.0,7.0,1.2299292645609516,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.6,9.6,1,8.0,7.0,1.116328543448442,0.0
0.4966442953020134,0.0,0.002,0.002,0.296,0.01,500,0,9.7,9.7,1,8.0,7.0,1.182834639866027,0.002
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.8,9.8,1,8.0,7.0,1.1892693262553395,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,9.9,9.9,1,8.0,7.0,1.2431127276951142,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.0,0.0,1,9.0,8.0,0.0,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.1,0.1,1,9.0,8.0,0.011365131948585055,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,0.2,0.2,1,9.0,8.0,0.02111125556016716,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.3,0.3,1,9.0,8.0,0.033450741661855195,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.4,0.4,1,9.0,8.0,0.04445367791784878,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.5,0.5,1,9.0,8.0,0.056018515872043324,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.6,0.6,1,9.0,8.0,0.06529330145636529,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,0.7,0.7,1,9.0,8.0,0.07962032545366927,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,0.8,0.8,1,9.0,8.0,0.09215569550027555,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,0.9,0.9,1,9.0,8.0,0.1007939476676793,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.0,1.0,1,9.0,8.0,0.10739648638058437,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.1,1.1,1,9.0,8.0,0.11781232985722499,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.2,1.2,1,9.0,8.0,0.13465666942992305,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.3,1.3,1,9.0,8.0,0.14827982737108644,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.4,1.4,1,9.0,8.0,0.15388171528232264,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.5,1.5,1,9.0,8.0,0.1701693250220455,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.6,1.6,1,9.0,8.0,0.18140139792298626,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,1.7,1.7,1,9.0,8.0,0.19665699909900813,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.8,1.8,1,9.0,8.0,0.19804774430233302,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,1.9,1.9,1,9.0,8.0,0.2195628053473412,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.0,2.0,1,9.0,8.0,0.22267125456578168,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.1,2.1,1,9.0,8.0,0.2356386862416752,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.2,2.2,1,9.0,8.0,0.25776517773012075,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,2.3,2.3,1,9.0,8.0,0.26829869529489514,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.4,2.4,1,9.0,8.0,0.2669478552195051,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,2.5,2.5,1,9.0,8.0,0.284009391813507,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,2.6,2.6,1,9.0,8.0,0.2934602769201639,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,2.7,2.7,1,9.0,8.0,0.30275794234083164,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,2.8,2.8,1,9.0,8.0,0.31492672935795785,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,2.9,2.9,1,9.0,8.0,0.32649522597085057,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.0,3.0,1,9.0,8.0,0.3395158464262282,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,3.1,3.1,1,9.0,8.0,0.3397200200724428,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,3.2,3.2,1,9.0,8.0,0.36670857545568,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,3.3,3.3,1,9.0,8.0,0.35980699659749255,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,3.4,3.4,1,9.0,8.0,0.3847723007608622,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,3.5,3.5,1,9.0,8.0,0.39324528589350616,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.6,3.6,1,9.0,8.0,0.41563044333002414,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.7,3.7,1,9.0,8.0,0.40598356014139875,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,3.8,3.8,1,9.0,8.0,0.3953820815225546,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,3.9,3.9,1,9.0,8.0,0.43036297636686693,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,4.0,4.0,1,9.0,8.0,0.4310348890893385,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.1,4.1,1,9.0,8.0,0.45072278725174825,0.0
0.5,0.0,0.004,0.0,0.296,0.01,500,0,4.2,4.2,1,9.0,8.0,0.48104819053374953,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.3,4.3,1,9.0,8.0,0.48283693705230757,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.4,4.4,1,9.0,8.0,0.49711241485644464,0.0
0.5,0.0,0.002,0.0,0.298,0.01,500,0,4.5,4.5,1,9.0,8.0,0.5007627299660831,0.0
